0.028668,-0.24,-0.26,0.35
0.041372,0,-0.26,0.35
0.043113,0,-0.26,0.35
0.044836,0,-0.26,0.35
0.04807,0,-0.26,0.35
0.050137,0,-0.26,0.11
0.051333,0,-0.26,0.11
0.052411,0,-0.26,0.11
0.053736,0,-0.26,0.11
0.054902,0,-0.26,0.11
0.055965,0,-0.26,0.11
0.057073,0,-0.26,0.11
0.058125,0,-0.26,0.11
0.059175,0,-0.26,0.11
0.060258,0,-0.26,0.11
0.06135,0,-0.26,0.11
0.062452,0,-0.26,0.11
0.063508,0,-0.26,0.11
0.064678,0,-0.26,0.11
0.065789,-0.24,-0.26,0.11
0.066944,-0.24,-0.26,0.11
0.068009,-0.24,-0.26,0.11
0.069269,-0.24,-0.26,0.11
0.070817,-0.24,-0.26,0.11
0.072027,-0.24,-0.26,0.11
0.073152,-0.24,-0.26,0.11
0.074212,-0.24,-0.26,0.11
0.075287,-0.24,-0.26,0.11
0.076347,-0.24,-0.26,0.11
0.07771,-0.24,-0.26,0.11
0.078765,-0.24,-0.26,0.11
0.080052,-0.24,-0.26,0.11
0.081379,-0.24,-0.26,0.11
0.082631,0,-0.26,0.35
0.083885,0,-0.26,0.35
0.085167,0,-0.26,0.35
0.086468,0,-0.26,0.35
0.087759,0,-0.26,0.35
0.089002,0,-0.26,0.35
0.090236,0,-0.26,0.35
0.091409,0,-0.26,0.35
0.092531,0,-0.26,0.35
0.093757,0,-0.26,0.35
0.094901,0,-0.26,0.35
0.096048,0,-0.26,0.35
0.097327,0,-0.26,0.35
0.098536,0,-0.26,0.35
0.099674,0,-0.26,0.35
0.100966,0,-0.26,0.35
0.102129,0,-0.26,0.35
0.103369,0,-0.26,0.35
0.104503,0,-0.26,0.35
0.105626,0,-0.26,0.35
0.106681,0,-0.26,0.35
0.107731,0,-0.26,0.35
0.108886,0,-0.26,0.35
0.109969,0,-0.26,0.35
0.111014,0,-0.26,0.35
0.112059,0,-0.26,0.35
0.113351,0,-0.26,0.35
0.114502,-0.24,-0.5,0.35
0.115587,-0.24,-0.5,0.35
0.116915,-0.24,-0.5,0.35
0.11823,-0.24,-0.5,0.35
0.119333,-0.24,-0.5,0.35
0.120354,-0.24,-0.5,0.35
0.121444,-0.24,-0.5,0.35
0.12248,-0.24,-0.5,0.35
0.1235,-0.24,-0.5,0.35
0.124527,-0.24,-0.5,0.35
0.1256,-0.24,-0.5,0.35
0.126626,-0.24,-0.5,0.35
0.127655,-0.24,-0.5,0.35
0.128762,-0.24,-0.5,0.35
0.129866,0.72,-0.26,0.35
0.130961,0.72,-0.26,0.35
0.132022,0.72,-0.26,0.35
0.133157,0.72,-0.26,0.35
0.13422,0.72,-0.26,0.35
0.135325,0.72,-0.26,0.35
0.136351,0.72,-0.26,0.35
0.137448,0.72,-0.26,0.35
0.138482,0.72,-0.26,0.35
0.139504,0.72,-0.26,0.35
0.140577,0.72,-0.26,0.35
0.141698,0.72,-0.26,0.35
0.142733,0.72,-0.26,0.35
0.143771,0.72,-0.26,0.35
0.144934,0.72,-0.26,0.35
0.145963,0.72,-0.26,0.11
0.147074,0.72,-0.26,0.11
0.148183,0.72,-0.26,0.11
0.149333,0.72,-0.26,0.11
0.150422,0.72,-0.26,0.11
0.151506,0.72,-0.26,0.11
0.15254,0.72,-0.26,0.11
0.153653,0.72,-0.26,0.11
0.154684,0.72,-0.26,0.11
0.15571,0.72,-0.26,0.11
0.156743,0.72,-0.26,0.11
0.157816,0.72,-0.26,0.11
0.158855,0.72,-0.26,0.11
0.159887,0.72,-0.26,0.11
0.16101,0.72,-0.26,0.11
0.162039,0.96,-0.26,0.11
0.163137,0.96,-0.26,0.11
0.164167,0.96,-0.26,0.11
0.165333,0.96,-0.26,0.11
0.16642,0.96,-0.26,0.11
0.167502,0.96,-0.26,0.11
0.168538,0.96,-0.26,0.11
0.169788,0.96,-0.26,0.11
0.170824,0.96,-0.26,0.11
0.171864,0.96,-0.26,0.11
0.172945,0.96,-0.26,0.11
0.173978,0.96,-0.26,0.11
0.175006,0.96,-0.26,0.11
0.176037,0.96,-0.26,0.11
0.177198,0.96,-0.26,0.11
0.178247,1.2,-0.26,0.35
0.179346,1.2,-0.26,0.35
0.180452,1.2,-0.26,0.35
0.181594,1.2,-0.26,0.35
0.182814,1.2,-0.26,0.35
0.183853,1.2,-0.26,0.35
0.184888,1.2,-0.26,0.35
0.185917,1.2,-0.26,0.35
0.186946,1.2,-0.26,0.35
0.187973,1.2,-0.26,0.35
0.189011,1.2,-0.26,0.35
0.190052,1.2,-0.26,0.35
0.191077,1.2,-0.26,0.35
0.192098,1.2,-0.26,0.35
0.193196,1.2,-0.26,0.35
0.194219,1.44,-0.26,0.35
0.19531,1.44,-0.26,0.35
0.19634,1.44,-0.26,0.35
0.1975,1.44,-0.26,0.35
0.198624,1.44,-0.26,0.35
0.199651,1.44,-0.26,0.35
0.200675,1.44,-0.26,0.35
0.201748,1.44,-0.26,0.35
0.202775,1.44,-0.26,0.35
0.203803,1.44,-0.26,0.35
0.204857,1.44,-0.26,0.35
0.205893,1.44,-0.26,0.35
0.206912,1.44,-0.26,0.35
0.207987,1.44,-0.26,0.35
0.209145,1.44,-0.26,0.35
0.210173,1.92,-0.26,0.35
0.211265,1.92,-0.26,0.35
0.212292,1.92,-0.26,0.35
0.213461,1.92,-0.26,0.35
0.214603,1.92,-0.26,0.35
0.215631,1.92,-0.26,0.35
0.216659,1.92,-0.26,0.35
0.217725,1.92,-0.26,0.35
0.21875,1.92,-0.26,0.35
0.219776,1.92,-0.26,0.35
0.220832,1.92,-0.26,0.35
0.221875,1.92,-0.26,0.35
0.222907,1.92,-0.26,0.35
0.22394,1.92,-0.26,0.35
0.225092,1.92,-0.26,0.35
0.22613,1.92,-0.26,0.11
0.227225,1.92,-0.26,0.11
0.228363,1.92,-0.26,0.11
0.229517,1.92,-0.26,0.11
0.230648,1.92,-0.26,0.11
0.231673,1.92,-0.26,0.11
0.232717,1.92,-0.26,0.11
0.233821,1.92,-0.26,0.11
0.23486,1.92,-0.26,0.11
0.235923,1.92,-0.26,0.11
0.237015,1.92,-0.26,0.11
0.238047,1.92,-0.26,0.11
0.23909,1.92,-0.26,0.11
0.240122,1.92,-0.26,0.11
0.241302,1.92,-0.26,0.11
0.242334,2.64,-0.26,0.11
0.243431,2.64,-0.26,0.11
0.244556,2.64,-0.26,0.11
0.245679,2.64,-0.26,0.11
0.24678,2.64,-0.26,0.11
0.247813,2.64,-0.26,0.11
0.248882,2.64,-0.26,0.11
0.249912,2.64,-0.26,0.11
