0.048404,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.096633,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.102578,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.106478,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.110333,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.119325,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.121874,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.124282,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.126711,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.129021,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.131628,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.1342,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.136729,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.139009,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.14123,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.143519,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.145672,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.148407,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.151091,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.153672,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.156194,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.158692,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.161083,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.163511,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.165939,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.168468,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.170895,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.173056,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.175277,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.177415,-0.48,1.18,0.83,101.9942,-0.854485,191.4714
0.179708,-0.72,1.18,0.83,101.9898,-1.281709,191.4714
0.182247,-0.72,1.18,0.83,101.9898,-1.281709,191.4714
0.184795,-0.72,1.18,0.83,101.9898,-1.281709,191.4714
0.187016,-0.72,1.18,0.83,101.9898,-1.281709,191.4714
0.189138,-0.72,1.18,0.83,101.9898,-1.281709,191.4714
0.191365,-0.72,1.18,0.83,101.9898,-1.281709,191.4714
0.193479,-0.72,1.18,0.83,101.9898,-1.281709,191.4714
0.195708,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.198245,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.200524,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.202719,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.204839,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.206987,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.209188,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.211419,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
0.213614,-0.48,1.18,1.07,101.9787,-0.8543546,191.0528
