0.027483,-0.24,-0.26,0.35
0.044583,-0.24,-0.26,0.35
0.046777,-0.24,-0.26,0.35
0.048919,-0.24,-0.26,0.35
0.052853,-0.24,-0.26,0.35
0.055221,-0.24,-0.26,0.35
0.056563,-0.24,-0.26,0.35
0.057888,-0.24,-0.26,0.35
0.059471,-0.24,-0.26,0.35
0.0608,-0.24,-0.26,0.35
0.062162,-0.24,-0.26,0.35
0.063541,-0.24,-0.26,0.35
0.06486,-0.24,-0.26,0.35
0.066182,-0.24,-0.26,0.35
0.067539,-0.24,-0.26,0.35
0.068851,-0.24,-0.26,0.35
0.070163,-0.24,-0.26,0.35
0.071539,-0.24,-0.26,0.35
0.072786,-0.24,-0.26,0.35
0.074127,-0.24,-0.26,0.35
0.07556,-0.24,-0.26,0.35
0.076816,-0.24,-0.26,0.35
0.078101,-0.24,-0.26,0.35
0.079457,-0.24,-0.26,0.35
0.080658,-0.24,-0.26,0.35
0.081958,-0.24,-0.26,0.35
0.083274,-0.24,-0.26,0.35
0.084708,-0.24,-0.26,0.35
0.086049,-0.24,-0.26,0.35
0.087318,-0.24,-0.26,0.35
0.088522,-0.24,-0.26,0.35
0.089843,-0.24,-0.26,0.35
0.091407,-0.24,-0.26,0.35
0.092818,-0.24,-0.26,0.35
0.094446,-0.24,-0.26,0.35
0.09598,-0.24,-0.26,0.35
0.097539,0.96,-0.26,0.35
0.098987,0.96,-0.26,0.35
0.100374,0.96,-0.26,0.35
0.101692,0.96,-0.26,0.35
0.103029,0.96,-0.26,0.35
0.104435,0.96,-0.26,0.35
0.105813,0.96,-0.26,0.35
0.107236,0.96,-0.26,0.35
0.108548,0.96,-0.26,0.35
0.109904,0.96,-0.26,0.35
0.111322,0.96,-0.26,0.35
0.112661,0,-0.26,0.35
0.114059,0,-0.26,0.35
0.115358,0,-0.26,0.35
0.116556,0,-0.26,0.35
0.117755,0,-0.26,0.35
0.119016,0,-0.26,0.35
0.120217,0,-0.26,0.35
0.121508,0,-0.26,0.35
0.122778,0,-0.26,0.35
0.124058,0,-0.26,0.35
0.125372,0,-0.26,0.35
0.126569,0,-0.26,0.35
0.128027,0,-0.26,0.35
0.129342,0,-0.26,0.11
0.130626,0,-0.26,0.11
0.132057,0,-0.26,0.11
0.133297,0,-0.26,0.11
0.134476,0,-0.26,0.11
0.135734,0,-0.26,0.11
0.136917,0,-0.26,0.11
0.138096,0,-0.26,0.11
0.139435,0,-0.26,0.11
0.140678,0,-0.26,0.11
0.14194,0,-0.26,0.11
0.143193,0,-0.26,0.11
0.144387,0.48,-0.26,0.11
0.145642,0.48,-0.26,0.11
0.146826,0.48,-0.26,0.11
0.148008,0.48,-0.26,0.11
0.149203,0.48,-0.26,0.11
0.150383,0.48,-0.26,0.11
0.151568,0.48,-0.26,0.11
0.152745,0.48,-0.26,0.11
0.15392,0.48,-0.26,0.11
0.155195,0.48,-0.26,0.11
0.156418,0.48,-0.26,0.11
0.157687,0.48,-0.26,0.11
0.158939,0.48,-0.26,0.11
0.160213,0.48,-0.26,0.11
0.161476,0.96,-0.26,0.35
0.162696,0.96,-0.26,0.35
0.16388,0.96,-0.26,0.35
0.165055,0.96,-0.26,0.35
0.166238,0.96,-0.26,0.35
0.167438,0.96,-0.26,0.35
0.168621,0.96,-0.26,0.35
0.169801,0.96,-0.26,0.35
0.170986,0.96,-0.26,0.35
0.172286,0.96,-0.26,0.35
0.173551,0.96,-0.26,0.35
0.174773,0.96,-0.26,0.35
0.176056,0.96,-0.26,0.35
0.177315,1.2,-0.26,0.35
0.178489,1.2,-0.26,0.35
0.17972,1.2,-0.26,0.35
0.180897,1.2,-0.26,0.35
0.182074,1.2,-0.26,0.35
0.183346,1.2,-0.26,0.35
0.184531,1.2,-0.26,0.35
0.185723,1.2,-0.26,0.35
0.186962,1.2,-0.26,0.35
0.18825,1.2,-0.26,0.35
0.189523,1.2,-0.26,0.35
0.190783,1.2,-0.26,0.35
0.192051,1.2,-0.26,0.35
0.193315,1.2,-0.26,0.35
0.19451,1.2,-0.26,0.35
0.195774,1.2,-0.26,0.35
0.196952,1.2,-0.26,0.35
0.198127,1.2,-0.26,0.35
0.199304,1.2,-0.26,0.35
0.200474,1.2,-0.26,0.35
0.201646,1.2,-0.26,0.35
0.202844,1.2,-0.26,0.35
0.2041,1.2,-0.26,0.35
0.205396,1.2,-0.26,0.35
0.206569,1.2,-0.26,0.35
0.207882,1.2,-0.26,0.35
0.209082,1.68,-0.26,0.11
0.210305,1.68,-0.26,0.11
0.21152,1.68,-0.26,0.11
0.212739,1.68,-0.26,0.11
0.213915,1.68,-0.26,0.11
0.215092,1.68,-0.26,0.11
0.216265,1.68,-0.26,0.11
0.217439,1.68,-0.26,0.11
0.218657,1.68,-0.26,0.11
0.219919,1.68,-0.26,0.11
0.221227,1.68,-0.26,0.11
0.222407,1.68,-0.26,0.11
0.223699,1.68,-0.26,0.11
0.224873,1.92,-0.26,0.35
0.226128,1.92,-0.26,0.35
0.22731,1.92,-0.26,0.35
0.228488,1.92,-0.26,0.35
0.229663,1.92,-0.26,0.35
0.230853,1.92,-0.26,0.35
0.232028,1.92,-0.26,0.35
0.233194,1.92,-0.26,0.35
0.234434,1.92,-0.26,0.35
0.235727,1.92,-0.26,0.35
0.236996,1.92,-0.26,0.35
0.238243,1.92,-0.26,0.35
0.239577,1.92,-0.26,0.35
0.240749,2.4,-0.26,0.35
0.242009,2.4,-0.26,0.35
0.243241,2.4,-0.26,0.35
0.244416,2.4,-0.26,0.35
0.245596,2.4,-0.26,0.35
0.246779,2.4,-0.26,0.35
0.248003,2.4,-0.26,0.35
0.249184,2.4,-0.26,0.35
0.250365,2.4,-0.26,0.35
0.251693,2.4,-0.26,0.35
0.253191,2.4,-0.26,0.35
0.254377,2.4,-0.26,0.35
0.255713,2.4,-0.26,0.35
0.256895,2.88,-0.26,0.11
0.258207,2.88,-0.26,0.11
0.259749,2.88,-0.26,0.11
0.260931,2.88,-0.26,0.11
0.262114,2.88,-0.26,0.11
0.263353,2.88,-0.26,0.11
0.264532,2.88,-0.26,0.11
0.265714,2.88,-0.26,0.11
0.267206,2.88,-0.26,0.11
0.268487,2.88,-0.26,0.11
0.269768,2.88,-0.26,0.11
0.271003,2.88,-0.26,0.11
0.272263,2.88,-0.26,0.11
0.273666,3.12,-0.26,0.11
0.274905,3.12,-0.26,0.11
0.276093,3.12,-0.26,0.11
0.277273,3.12,-0.26,0.11
0.278453,3.12,-0.26,0.11
0.280021,3.12,-0.26,0.11
0.281523,3.12,-0.26,0.11
0.28288,3.12,-0.26,0.11
0.284307,3.12,-0.26,0.11
0.285658,3.12,-0.26,0.11
0.287008,3.12,-0.26,0.11
0.288354,3.6,-0.26,0.35
0.289691,3.6,-0.26,0.35
0.291013,3.6,-0.26,0.35
0.292373,3.6,-0.26,0.35
0.293827,3.6,-0.26,0.35
0.29578,3.6,-0.26,0.35
0.297198,3.6,-0.26,0.35
0.298461,3.6,-0.26,0.35
0.299907,3.6,-0.26,0.35
0.301411,3.6,-0.26,0.35
0.302905,3.6,-0.26,0.35
0.30422,3.6,-0.26,0.35
0.305842,4.08,-0.26,0.11
0.307152,4.08,-0.26,0.11
0.30843,4.08,-0.26,0.11
0.309681,4.08,-0.26,0.11
0.311005,4.08,-0.26,0.11
0.312252,4.08,-0.26,0.11
0.313499,4.08,-0.26,0.11
0.31482,4.08,-0.26,0.11
0.316125,4.08,-0.26,0.11
0.317442,4.08,-0.26,0.11
0.318756,4.08,-0.26,0.11
0.320043,4.08,-0.26,0.11
0.321368,4.08,-0.26,0.11
0.322549,4.08,-0.26,0.11
0.323891,4.08,-0.26,0.11
0.32521,4.08,-0.26,0.11
0.326578,4.08,-0.26,0.11
0.327821,4.08,-0.26,0.11
0.329,4.08,-0.26,0.11
0.330213,4.08,-0.26,0.11
0.331536,4.08,-0.26,0.11
0.332751,4.08,-0.26,0.11
0.33404,4.08,-0.26,0.11
0.335379,4.08,-0.26,0.11
0.336608,4.08,-0.26,0.35
0.337908,4.08,-0.26,0.35
0.339144,4.08,-0.26,0.35
0.340357,4.08,-0.26,0.35
0.341535,4.08,-0.26,0.35
0.342791,4.08,-0.26,0.35
0.344238,4.08,-0.26,0.35
0.345793,4.08,-0.26,0.35
0.347134,4.08,-0.26,0.35
0.348369,4.08,-0.26,0.35
0.34962,4.08,-0.26,0.35
0.350869,4.08,-0.26,0.35
0.352125,4.08,-0.26,0.35
0.353385,5.04,-0.26,0.35
0.354586,5.04,-0.26,0.35
0.355822,5.04,-0.26,0.35
0.357003,5.04,-0.26,0.35
0.358183,5.04,-0.26,0.35
0.359449,5.04,-0.26,0.35
0.360627,5.04,-0.26,0.35
0.361799,5.04,-0.26,0.35
0.363053,5.04,-0.26,0.35
0.364339,5.04,-0.26,0.35
0.36559,5.04,-0.26,0.35
0.366826,5.04,-0.26,0.35
0.368077,5.04,-0.26,0.35
0.369325,5.28,-0.26,0.11
0.370496,5.28,-0.26,0.11
0.37172,5.28,-0.26,0.11
0.372909,5.28,-0.26,0.11
0.37409,5.28,-0.26,0.11
0.375301,5.28,-0.26,0.11
0.376473,5.28,-0.26,0.11
0.377639,5.28,-0.26,0.11
0.378821,5.28,-0.26,0.11
0.380073,5.28,-0.26,0.11
0.381362,5.28,-0.26,0.11
0.382555,5.28,-0.26,0.11
0.383893,5.28,-0.26,0.11
0.385119,5.76,-0.26,0.35
0.386327,5.76,-0.26,0.35
0.38755,5.76,-0.26,0.35
0.388724,5.76,-0.26,0.35
0.389936,5.76,-0.26,0.35
0.391177,5.76,-0.26,0.35
0.392345,5.76,-0.26,0.35
0.393699,5.76,-0.26,0.35
0.394925,5.76,-0.26,0.35
0.396209,5.76,-0.26,0.35
0.397493,5.76,-0.26,0.35
0.398714,5.76,-0.26,0.35
0.399994,5.76,-0.26,0.35
0.401258,6.24,-0.26,0.35
0.402442,6.24,-0.26,0.35
0.403681,6.24,-0.26,0.35
0.404859,6.24,-0.26,0.35
0.406033,6.24,-0.26,0.35
0.40727,6.24,-0.26,0.35
0.408452,6.24,-0.26,0.35
0.409641,6.24,-0.26,0.35
0.410854,6.24,-0.26,0.35
0.412118,6.24,-0.26,0.35
0.413443,6.24,-0.26,0.35
0.414623,6.24,-0.26,0.35
0.415887,6.24,-0.26,0.35
0.417089,6.24,-0.26,0.35
0.418326,6.24,-0.26,0.35
0.419543,6.24,-0.26,0.35
0.420715,6.24,-0.26,0.35
0.421886,6.24,-0.26,0.35
0.423067,6.24,-0.26,0.35
0.424241,6.24,-0.26,0.35
0.425418,6.24,-0.26,0.35
0.426612,6.24,-0.26,0.35
0.427872,6.24,-0.26,0.35
0.429146,6.24,-0.26,0.35
0.43033,6.24,-0.26,0.35
0.431627,6.24,-0.26,0.35
0.432807,6.96,-0.26,0.35
0.434101,6.96,-0.26,0.35
0.435315,6.96,-0.26,0.35
0.43651,6.96,-0.26,0.35
0.437685,6.96,-0.26,0.35
0.4389,6.96,-0.26,0.35
0.440076,6.96,-0.26,0.35
0.441254,6.96,-0.26,0.35
0.442428,6.96,-0.26,0.35
0.443687,6.96,-0.26,0.35
0.444911,6.96,-0.26,0.35
0.446169,6.96,-0.26,0.35
0.447471,6.96,-0.26,0.35
0.448655,6.96,-0.26,0.35
0.449914,6.96,-0.26,0.35
0.451199,6.96,-0.26,0.35
0.452644,6.96,-0.26,0.35
0.453844,6.96,-0.26,0.35
0.455095,6.96,-0.26,0.35
0.456278,6.96,-0.26,0.35
0.457456,6.96,-0.26,0.35
0.458676,6.96,-0.26,0.35
0.460176,6.96,-0.26,0.35
0.46147,6.96,-0.26,0.35
0.462705,6.96,-0.26,0.35
0.464225,6.96,-0.26,0.35
0.465517,7.68,-0.5,0.35
0.46676,7.68,-0.5,0.35
0.467949,7.68,-0.5,0.35
