0.998974721824776,0.00836918836189279,0.0444911434026477,0,0.0444895824978252,0.000372680085434202,-0.999009778810359,0,-0.00837748197736111,0.999964908282144,-4.37113900018624e-08,0,98.1871963038163,0.822594898687525,199.434487026692,1
0.999884720985936,6.63700622564429e-10,0.0151836997756454,0,0.0151836997756454,-4.37063509959196e-08,-0.999884720985935,0,0,0.999999999999999,-4.37113900018624e-08,0,98.2781362379226,4.43686968223441e-06,196.503742663991,1
0.99900977881036,1.94476972090192e-09,0.0444911434026477,0,0.0444911434026477,-4.3668106057254e-08,-0.999009778810359,0,0,0.999999999999999,-4.37113900018624e-08,0,97.7718419186501,4.5646250932417e-06,199.42644567119,1
0.9996149731881,1.21286731823385e-09,0.0277471688313314,0,0.0277471688313315,-4.36945599447263e-08,-0.999614973188099,0,0,0.999999999999999,-4.37113900018624e-08,0,98.251161458139,4.49178635180136e-06,197.76008956956,1
0.999178606826442,0.00418537558326323,0.0403062562339565,0,0.040305902811411,0.000168790273276491,-0.999187372672614,0,-0.00418877773669338,0.999991227032053,-4.37113900018624e-08,0,97.3699723933527,0.407869296712171,198.99816111094,1
0.999939550019307,4.80619220540477e-10,0.0109952856800024,0,0.0109952856800024,-4.37087476491808e-08,-0.999939550019306,0,0,0.999999999999999,-4.37113900018624e-08,0,98.702449252218,4.41883635686383e-06,196.091188284691,1
0.999489977321039,1.39588286736921e-09,0.0319340763885507,0,0.0319340763885507,-4.36890962016325e-08,-0.999489977321038,0,0,0.999999999999999,-4.37113900018624e-08,0,97.8198617697179,4.50973640788843e-06,198.170738969781,1
0.999891300086708,0.004188358543318,-0.0141366779558025,0,-0.0141365537521009,-5.92591085306469e-05,-0.999900072175401,0,-0.00418877773669338,0.999991227032053,-4.37113900018624e-08,0,97.4412417193792,0.408167592717648,193.553867691964,1
0.9996149731881,1.21286731823385e-09,0.0277471688313314,0,0.0277471688313315,-4.36945599447263e-08,-0.999614973188099,0,0,0.999999999999999,-4.37113900018624e-08,0,98.251161458139,4.49178635180136e-06,197.76008956956,1
0.999884720985936,6.63700622564429e-10,0.0151836997756454,0,0.0151836997756454,-4.37063509959196e-08,-0.999884720985935,0,0,0.999999999999999,-4.37113900018624e-08,0,97.8593361362076,4.43651818340795e-06,196.49570130849,1
